Arrival_time1,Burst_time1,Arrival_time2,Burst_time2,Arrival_time3,Burst_time3,Arrival_time4,Burst_time4,Arrival_time5,Burst_time5,Labels
10,7,2,3,7,9,1,17,7,7,SRTF
6,9,9,5,5,1,9,10,10,19,FCFS
5,10,3,17,4,5,7,6,4,18,SRTF
9,9,6,3,3,20,6,1,8,14,SRTF
0,19,3,2,4,18,9,2,10,1,SRTF
5,12,0,13,1,1,5,18,2,8,SRTF
6,9,5,18,9,16,5,5,8,4,SJF
10,10,1,15,0,19,1,2,2,11,SRTF
0,16,6,2,8,12,0,4,3,18,SRTF
2,14,10,6,4,20,3,20,7,12,SJF
5,18,0,2,6,10,3,14,3,19,RR
6,13,1,12,10,8,7,9,5,6,SRTF
7,5,1,6,4,19,4,19,8,9,SJF
0,15,8,2,7,14,8,20,9,2,SRTF
4,11,5,3,3,12,1,9,10,9,SRTF
2,5,2,6,10,11,3,16,5,4,SJF
9,20,0,7,8,3,1,3,3,16,SRTF
6,16,4,14,8,10,2,7,1,6,SJF
1,8,4,5,10,4,4,7,6,18,FCFS
3,20,0,15,0,16,7,12,5,5,SRTF
5,11,3,19,1,15,0,19,3,16,SRTF
8,10,8,6,5,4,6,17,0,18,SRTF
9,20,2,4,5,18,0,11,3,9,SRTF
4,1,7,20,6,14,6,17,10,1,RR
1,1,1,20,1,3,1,7,9,4,SJF
10,8,3,15,6,8,3,9,4,2,SRTF
3,18,3,12,0,20,1,10,4,20,SRTF
10,16,4,5,7,10,9,17,4,16,SJF
8,2,7,14,8,12,6,14,3,12,FCFS
8,15,4,16,0,9,9,13,7,7,SJF
7,16,2,18,2,6,6,5,0,14,SRTF
2,16,3,12,5,2,0,16,10,10,SRTF
0,4,3,10,6,18,3,7,2,9,SJF
4,20,6,19,6,12,8,15,7,6,SRTF
7,12,9,2,5,18,7,3,6,4,SRTF
6,13,8,18,1,4,3,13,8,16,SJF
1,17,1,12,7,2,9,7,0,2,SRTF
8,1,2,17,6,11,0,18,2,17,SRTF
7,3,3,10,7,1,5,13,5,15,FCFS
5,12,9,11,6,11,0,6,6,12,SJF
9,20,6,12,2,16,4,8,8,8,SRTF
3,17,4,19,8,2,1,2,3,9,SRTF
5,6,3,2,3,6,6,14,8,7,SJF
7,18,1,7,7,7,0,18,6,10,SRTF
10,18,6,17,10,4,9,11,10,11,SRTF
7,20,3,7,10,19,5,4,1,15,SRTF
1,10,6,19,6,14,9,5,4,7,SJF
3,8,6,16,7,10,2,8,4,16,SJF
5,14,9,3,10,16,10,20,6,15,FCFS
10,6,5,9,10,19,10,3,8,20,SRTF
2,6,7,4,8,3,0,8,4,18,FCFS
5,16,3,9,6,1,8,3,0,6,SRTF
8,7,3,9,3,11,10,11,2,8,SJF
10,10,6,15,8,3,3,9,4,8,SRTF
5,4,8,12,4,1,3,7,9,14,SRTF
5,17,3,20,5,17,1,1,3,4,SJF
8,16,0,2,2,16,10,2,5,2,SRTF
3,13,7,11,4,5,1,17,7,4,SRTF
0,16,2,7,5,6,2,17,8,7,SRTF
5,16,5,17,2,15,3,10,5,4,SRTF
0,4,6,20,1,2,2,13,9,15,SRTF
2,9,9,10,5,14,7,10,4,18,FCFS
8,18,4,10,6,15,0,3,9,4,SRTF
6,9,2,6,10,3,4,2,4,2,SRTF
8,17,10,5,2,19,5,14,7,11,SRTF
6,5,2,13,2,7,9,12,5,6,SJF
8,9,4,15,9,8,1,13,9,15,SJF
8,13,7,16,7,16,4,8,0,2,SJF
7,20,3,10,6,9,4,13,5,3,SRTF
0,13,0,3,3,7,0,7,1,10,SJF
9,1,3,9,2,10,10,11,5,6,SRTF
2,10,5,12,5,14,3,5,1,10,SRTF
4,14,6,15,10,17,10,20,2,1,SJF
0,20,9,13,1,19,4,3,0,7,SJF
7,18,3,19,1,6,2,16,2,4,SRTF
3,10,10,19,1,18,7,9,3,6,SRTF
1,1,3,4,0,15,2,18,9,8,SRTF
1,7,7,4,1,1,4,16,9,17,SJF
1,13,7,9,7,11,2,14,8,18,FCFS
9,18,1,11,8,10,2,20,6,2,SRTF
7,1,2,11,7,4,8,19,9,16,FCFS
3,18,10,9,0,17,7,14,7,13,SJF
1,7,4,13,10,14,9,8,7,5,SJF
8,3,0,19,8,12,3,9,6,19,SRTF
8,9,2,12,8,7,9,7,5,7,SRTF
3,3,1,7,4,4,8,4,8,9,FCFS
8,5,5,17,7,18,4,18,2,20,FCFS
4,2,7,7,1,4,3,1,5,5,SRTF
5,6,5,1,10,3,9,13,3,13,FCFS
5,10,5,7,2,4,3,8,3,9,SJF
7,15,2,11,3,17,5,1,2,14,SRTF
3,6,0,20,7,11,2,7,2,15,SRTF
9,10,7,9,8,9,2,5,10,7,SJF
1,17,4,14,0,11,4,2,2,20,SRTF
4,2,6,9,2,7,9,3,8,3,SRTF
4,10,7,9,9,6,10,15,2,17,FCFS
5,14,4,3,8,18,10,1,0,6,SRTF
6,3,0,8,2,11,2,20,9,4,SJF
2,16,9,3,9,15,7,11,10,18,SRTF
3,16,1,5,2,3,3,10,9,10,SRTF
3,7,2,11,0,17,10,4,3,15,SRTF
3,7,2,20,8,19,4,1,9,7,SRTF
10,5,2,18,0,11,4,9,3,6,SRTF
9,14,7,6,0,4,8,15,4,19,SRTF
9,14,9,18,5,7,6,4,1,1,SRTF
3,10,6,7,9,11,9,19,7,12,FCFS
8,12,6,17,10,11,9,5,5,8,SJF
0,18,1,5,0,12,10,2,10,9,SRTF
7,4,8,10,9,14,9,17,4,6,SJF
10,8,3,9,6,17,6,4,3,8,SRTF
10,3,9,7,5,20,7,13,9,17,FCFS
9,20,8,8,6,10,8,14,1,19,SRTF
5,17,3,1,8,12,2,1,3,18,SRTF
3,15,2,14,4,20,7,14,1,2,SJF
9,20,5,10,4,6,1,4,4,9,SJF
0,13,9,11,10,2,3,2,9,16,SRTF
5,1,10,8,4,20,2,10,3,13,SRTF
9,4,1,19,4,11,3,1,3,14,SRTF
10,7,3,1,0,10,6,9,4,6,SRTF
2,15,9,20,7,10,8,8,4,16,SRTF
8,4,10,16,1,18,8,11,0,5,SRTF
1,18,10,13,2,9,1,1,7,14,SJF
4,15,0,11,5,16,8,4,3,2,SRTF
2,4,0,13,4,7,1,11,7,20,SRTF
3,3,7,4,10,2,0,10,10,6,FCFS
3,20,3,6,6,16,4,4,4,17,SRTF
6,7,9,19,7,12,6,14,0,3,SJF
10,1,9,3,9,13,1,7,10,7,SRTF
3,6,7,1,9,9,1,6,2,20,SJF
1,19,10,7,1,6,0,14,1,11,SRTF
4,13,6,15,10,16,10,15,7,9,SRTF
9,5,0,6,5,15,3,17,1,18,SRTF
2,2,6,19,0,6,3,9,9,16,SRTF
9,1,0,19,6,20,5,17,5,12,SRTF
5,11,10,6,10,15,6,15,8,8,FCFS
8,17,5,7,7,10,1,2,6,5,SRTF
0,11,6,20,4,12,3,9,2,17,SJF
8,14,3,12,6,2,6,17,5,1,SRTF
10,6,4,19,2,2,6,7,7,4,SRTF
9,8,10,5,6,3,4,13,0,8,SJF
10,13,10,7,10,6,3,19,5,5,SRTF
8,19,4,13,2,2,10,6,3,12,SJF
3,18,0,19,7,9,10,5,1,2,SRTF
5,5,4,10,10,9,0,10,3,18,SJF
2,16,9,12,0,13,8,16,9,12,SJF
10,18,6,18,6,6,7,3,7,9,SRTF
9,11,8,3,7,20,4,1,4,18,SRTF
2,3,10,12,0,18,7,13,10,19,SRTF
6,3,2,1,2,1,4,14,3,15,FCFS
6,9,5,15,9,2,7,9,6,3,SRTF
5,6,6,1,0,10,9,1,10,20,SRTF
4,17,9,15,0,15,1,9,4,5,SRTF
10,4,7,19,8,2,8,13,9,18,SRTF
1,17,3,4,3,5,9,19,2,9,SRTF
10,20,0,1,1,13,1,19,9,18,SJF
0,1,8,20,8,11,7,12,4,5,SJF
5,17,8,13,9,8,10,15,0,1,SRTF
0,4,1,18,8,20,7,5,7,14,SRTF
5,16,5,14,7,6,3,12,0,2,SRTF
2,7,8,10,6,5,2,11,1,12,FCFS
5,17,4,3,0,4,6,18,3,6,SJF
7,3,8,10,3,4,5,16,6,12,SJF
1,6,2,4,6,8,3,7,9,5,SRTF
4,18,2,5,8,16,9,6,1,18,SRTF
6,11,10,19,6,3,7,12,5,6,SRTF
10,7,5,12,4,19,8,5,8,4,SRTF
7,20,4,10,7,19,6,2,4,13,SRTF
9,7,4,11,8,20,2,6,1,7,SJF
3,20,1,15,1,6,7,20,5,13,SJF
1,3,2,10,0,16,0,11,7,11,SRTF
5,11,2,2,6,10,1,14,5,19,SRTF
7,13,2,16,3,9,8,12,4,2,SRTF
3,17,3,17,6,4,10,14,0,11,SRTF
7,10,5,1,4,17,4,20,1,15,SRTF
2,19,6,1,5,17,4,1,9,4,SRTF
9,12,3,2,5,18,2,14,7,9,SRTF
4,13,1,13,3,18,7,18,6,7,SRTF
1,3,9,18,4,19,4,1,4,16,SJF
0,18,1,3,2,8,10,1,8,13,SRTF
3,16,8,15,8,1,0,19,8,3,SRTF
5,13,1,10,4,12,1,7,6,1,SRTF
0,8,1,5,10,18,0,2,8,16,SJF
8,14,9,19,1,3,7,15,3,10,SJF
6,7,6,17,0,4,2,17,10,6,SRTF
9,2,8,6,8,2,5,9,0,10,FCFS
5,19,4,9,6,15,5,19,1,2,SJF
9,10,6,4,4,10,0,19,7,16,SRTF
3,13,5,5,1,11,6,8,3,8,SRTF
2,3,2,20,8,15,5,4,5,14,SJF
10,13,1,17,0,12,5,20,8,11,SJF
3,15,5,9,0,2,7,5,2,18,SRTF
2,15,9,10,8,9,10,14,2,4,SRTF
10,5,8,6,10,20,0,2,6,14,SRTF
1,16,0,17,2,17,5,19,2,5,SRTF
3,6,1,2,9,1,10,1,7,15,SJF
0,11,4,3,1,12,9,4,2,6,SRTF
3,16,9,12,3,10,1,2,3,2,SJF
10,12,6,8,10,18,9,19,4,8,SJF
9,15,7,6,4,20,6,9,10,4,SRTF
1,6,6,18,4,9,2,17,10,1,SRTF
6,10,8,17,10,6,7,2,1,8,SJF
2,14,10,16,2,4,10,12,10,7,SRTF
9,19,4,6,1,10,7,7,4,9,SRTF
4,20,2,16,0,16,2,19,3,1,SRTF
9,8,7,10,9,18,4,2,1,1,SJF
4,11,5,13,5,10,0,3,3,14,SRTF
4,5,10,18,2,7,6,14,5,10,SJF
1,10,4,3,1,20,7,20,9,12,SRTF
7,12,9,11,7,14,5,1,10,12,SJF
9,13,10,9,1,13,7,9,3,13,SJF
2,8,0,8,1,3,9,1,10,15,SRTF
0,20,4,20,9,17,3,20,8,3,SRTF
10,2,9,16,3,18,4,14,9,20,FCFS
0,20,0,12,8,9,5,17,10,11,SJF
3,12,3,20,1,19,0,18,1,20,SRTF
0,8,4,1,3,1,2,19,5,12,SRTF
2,10,1,16,4,15,9,19,9,16,FCFS
1,16,8,2,7,10,9,20,4,10,SRTF
5,11,7,11,4,8,3,8,4,20,SJF
3,1,9,2,0,2,3,11,8,5,SRTF
6,2,9,1,6,11,5,1,5,13,SRTF
5,13,2,14,8,8,10,7,10,9,SJF
6,1,6,18,2,7,6,20,5,8,SRTF
2,18,4,17,3,10,9,2,4,4,SRTF
0,14,6,16,3,6,3,20,8,17,SRTF
2,2,1,12,4,18,0,16,2,1,SRTF
3,10,8,4,5,8,8,12,1,1,SRTF
4,9,2,17,1,13,8,3,5,17,SRTF
6,10,3,19,8,9,0,8,10,3,SRTF
8,12,6,7,7,5,9,11,10,11,FCFS
5,15,2,14,6,18,1,11,10,15,SJF
2,6,9,8,7,12,6,4,7,1,SJF
1,19,10,10,6,19,2,18,1,1,SJF
7,10,6,9,8,10,3,7,5,8,SJF
10,10,5,8,5,18,6,19,6,5,SRTF
4,1,1,2,3,11,3,3,4,13,SRTF
3,19,3,16,7,5,3,18,3,14,SRTF
8,11,4,10,10,16,0,20,7,5,SRTF
9,18,10,3,9,13,0,9,6,13,SRTF
1,10,6,7,9,9,7,3,4,10,SRTF
10,12,3,7,6,5,7,6,7,1,SRTF
6,15,8,19,6,2,2,11,6,7,SRTF
9,4,8,9,8,11,9,18,10,17,FCFS
3,8,2,17,2,15,1,10,0,14,SRTF
9,15,7,3,6,17,3,1,5,3,SJF
3,19,10,14,10,8,8,1,0,13,SRTF
5,5,0,12,2,14,9,19,1,6,SRTF
9,19,5,14,2,12,3,2,3,13,SRTF
3,7,3,2,7,4,6,4,9,18,FCFS
4,4,8,2,10,19,9,5,2,17,SRTF
7,17,7,14,2,6,0,13,2,15,SRTF
1,19,10,17,0,5,1,11,5,6,SJF
6,5,0,6,0,19,1,8,1,19,SJF
1,7,7,8,5,19,9,13,1,5,SJF
3,6,2,16,7,10,5,20,6,6,SRTF
4,4,0,13,8,8,10,8,8,8,SRTF
8,18,10,10,7,11,1,15,8,4,SRTF
5,10,3,17,1,20,1,15,1,14,SJF
3,16,8,17,2,4,2,1,7,17,SJF
6,6,9,18,6,20,1,18,1,14,SRTF
4,17,4,9,2,3,5,9,5,2,SJF
6,9,10,14,1,6,3,8,3,17,SJF
0,3,3,15,4,3,4,7,10,14,SRTF
9,4,10,19,4,4,6,16,7,16,SRTF
2,7,2,9,9,16,10,18,0,15,SRTF
1,15,1,7,9,18,2,4,10,1,SRTF
3,5,2,5,3,10,4,6,5,5,SJF
3,15,10,18,2,9,2,6,0,3,SJF
9,14,5,7,2,9,7,14,2,13,SJF
2,17,4,5,3,14,7,2,5,15,SRTF
10,1,8,19,0,18,7,13,2,4,SRTF
6,20,7,18,0,12,7,9,4,18,SJF
10,7,6,4,9,5,1,10,5,15,FCFS
7,20,9,8,7,19,5,11,9,5,SRTF
0,1,2,7,0,12,10,12,10,2,SRTF
7,8,8,18,1,20,8,10,5,16,SRTF
8,10,2,15,9,9,3,2,3,3,SRTF
9,15,8,6,9,6,2,18,5,9,SRTF
10,6,3,3,8,18,9,16,1,15,SRTF
8,10,0,2,6,12,3,13,5,16,SJF
7,2,5,16,2,7,5,15,10,7,SJF
4,15,6,11,2,16,7,6,9,12,SRTF
2,5,10,2,7,12,0,10,2,1,SRTF
1,3,0,2,2,10,9,7,4,13,SJF
2,20,10,7,5,13,4,1,4,10,SRTF
1,2,9,15,2,5,4,5,7,2,SJF
8,17,2,1,3,4,10,9,4,13,SRTF
10,4,7,14,8,11,0,2,0,19,SRTF
8,8,8,19,4,11,9,1,2,15,SRTF
0,19,0,18,2,18,8,10,9,9,SJF
1,6,10,16,0,4,4,3,9,2,SRTF
4,9,2,3,2,14,7,2,1,11,SRTF
5,10,9,12,8,15,8,18,8,7,SJF
8,7,3,14,3,9,4,12,6,19,FCFS
2,3,4,4,0,16,10,3,10,7,SRTF
7,11,8,19,7,16,7,3,0,1,SJF
1,17,8,13,5,20,5,7,6,8,SRTF
7,7,0,9,8,19,6,12,4,4,SRTF
4,17,10,9,2,17,3,8,1,15,SRTF
4,2,1,20,3,5,2,2,1,13,SRTF
3,13,0,19,3,6,0,10,3,17,SRTF
1,9,9,17,8,18,5,20,1,9,SJF
3,1,0,7,10,8,6,3,4,1,SRTF
0,13,9,6,7,1,10,4,3,1,SRTF
0,12,7,2,9,5,1,7,9,2,SRTF
2,20,1,3,6,20,3,14,10,11,SJF
3,10,8,8,7,4,2,20,0,4,SRTF
0,6,0,16,8,16,1,13,0,3,SJF
2,7,4,12,0,12,3,6,6,4,SRTF
7,10,3,4,8,14,0,14,5,18,SRTF
6,20,4,5,1,6,8,3,3,5,SRTF
7,18,9,14,6,6,10,2,9,18,SJF
4,19,10,15,5,2,4,3,9,18,SRTF
9,20,10,20,3,20,0,15,4,18,SJF
0,17,8,7,10,20,8,20,1,19,SRTF
1,19,1,11,1,2,0,9,4,18,SRTF
1,13,4,5,7,1,8,8,7,8,SRTF
7,15,6,1,0,5,7,13,1,4,SRTF
8,6,4,15,3,17,9,19,0,3,SRTF
4,17,0,12,7,11,4,20,2,7,SRTF
3,17,9,2,1,4,10,12,1,11,SRTF
8,11,5,14,6,12,10,8,5,7,SJF
9,11,0,18,8,12,4,4,4,1,SRTF
1,12,3,7,1,6,5,19,6,5,SJF
4,7,1,11,10,1,10,9,0,14,SRTF
6,8,7,3,5,13,9,3,5,13,FCFS
4,4,1,17,3,20,3,1,8,13,SRTF
3,7,1,20,8,19,6,1,2,9,SRTF
1,1,1,8,5,6,1,2,5,6,SRTF
10,6,10,19,2,6,5,9,3,11,SRTF
0,13,2,4,4,20,2,15,6,19,SRTF
9,6,2,10,6,8,0,2,1,7,SJF
8,12,10,11,7,6,4,16,9,5,SRTF
5,18,3,17,9,13,6,8,4,20,SRTF
6,12,4,3,9,17,2,16,4,6,SRTF
8,18,3,7,6,5,2,3,6,14,SRTF
8,12,0,4,8,10,8,19,3,10,SJF
2,10,3,7,6,6,3,2,7,3,SRTF
1,4,3,9,9,4,6,15,6,12,SRTF
6,5,8,11,4,17,3,2,6,4,SRTF
6,1,4,7,8,19,6,5,5,15,SRTF
7,19,8,13,2,15,4,15,8,13,SJF
10,12,6,4,4,18,1,6,2,13,SJF
4,10,9,17,5,6,7,6,9,18,SRTF
5,9,10,15,2,1,8,15,9,11,SJF
5,6,10,10,2,9,10,1,6,19,SJF
9,19,10,10,1,7,6,13,10,7,SRTF
9,12,6,7,8,16,9,15,7,13,FCFS
10,13,4,14,10,2,6,2,5,5,SRTF
1,9,5,2,5,2,8,17,9,16,SRTF
2,13,5,10,6,3,9,10,9,15,SRTF
5,9,0,16,5,6,8,16,10,19,SRTF
1,2,4,11,6,5,5,20,4,9,RR
9,4,10,8,9,15,9,19,6,5,SJF
6,7,1,8,4,7,0,3,5,1,SRTF
7,4,3,3,6,17,5,8,10,16,SRTF
2,8,10,14,6,19,5,12,4,18,SJF
1,16,8,15,6,18,3,12,8,10,SRTF
4,15,7,19,1,17,2,12,8,15,SRTF
6,13,5,18,8,7,7,20,4,3,SRTF
1,18,2,3,10,15,6,8,2,16,SRTF
3,15,3,14,4,12,6,7,7,1,SRTF
2,8,1,14,0,17,9,17,0,2,SJF
2,1,9,12,10,5,5,16,7,13,FCFS
3,7,7,11,8,5,6,7,0,9,SJF
6,3,3,11,3,9,5,16,6,1,SRTF
6,16,0,8,1,17,0,16,8,17,SJF
1,17,3,20,7,16,8,16,4,13,SRTF
8,16,0,2,1,12,9,2,3,18,SRTF
10,15,10,18,1,18,2,19,6,19,SJF
4,18,8,7,10,3,4,2,2,17,SRTF
4,3,10,14,10,10,10,17,6,4,SJF
3,11,2,10,1,12,9,14,7,18,FCFS
0,16,8,10,7,15,9,17,7,3,SRTF
6,15,2,20,4,11,3,19,9,10,SRTF
3,8,10,6,3,9,0,19,6,17,FCFS
6,16,4,2,8,16,7,18,6,13,SJF
9,20,6,1,5,7,4,9,2,2,SRTF
2,17,5,6,6,8,4,17,3,18,SRTF
9,7,2,16,6,13,2,10,5,20,SJF
5,8,3,13,10,18,3,11,2,7,SJF
7,2,1,18,10,19,4,9,6,1,SRTF
3,4,7,9,7,8,9,3,7,7,SRTF
9,8,0,6,5,15,9,20,0,19,SRTF
3,7,1,13,8,8,8,16,5,5,SRTF
4,10,8,18,5,11,2,9,9,17,SJF
7,6,3,2,2,13,5,12,7,5,SRTF
5,7,6,2,1,13,2,11,0,9,SRTF
1,1,8,16,7,1,0,14,8,13,SRTF
4,4,4,12,7,12,7,11,8,10,FCFS
5,12,5,17,4,19,5,3,3,7,SRTF
7,4,8,3,10,16,5,3,9,8,SJF
7,16,9,5,2,5,4,5,8,18,SJF
8,18,1,6,6,5,10,19,3,16,SJF
0,9,10,7,4,12,5,7,2,13,SJF
0,13,5,1,8,20,3,7,6,2,SRTF
0,11,5,13,8,1,7,11,7,8,SRTF
0,17,0,1,1,18,1,14,5,11,SJF
3,20,4,14,9,20,5,7,9,2,SRTF
3,16,10,19,2,9,1,14,9,11,SRTF
1,15,10,5,8,6,10,5,1,9,SJF
7,19,9,6,7,16,5,18,0,7,SRTF
4,3,6,16,8,4,1,14,4,7,SRTF
7,16,5,17,0,10,5,10,3,11,SJF
0,18,10,13,2,10,3,11,6,5,SRTF
9,12,0,6,2,16,4,13,5,13,SJF
10,18,8,20,6,4,9,20,8,16,SJF
3,8,0,14,0,14,2,6,1,7,SRTF
10,7,7,13,0,8,9,20,7,11,SRTF
7,2,3,4,0,16,7,15,4,12,SRTF
0,9,2,15,6,12,4,5,7,11,SJF
9,16,4,17,10,8,4,16,1,18,SRTF
1,6,7,9,2,1,9,9,1,16,SRTF
3,9,8,20,0,5,9,8,7,7,SJF
0,18,0,18,10,5,1,10,5,18,SRTF
0,19,7,14,5,13,3,5,7,19,SRTF
1,10,4,9,10,3,2,4,8,5,SRTF
6,12,3,17,8,15,2,18,6,11,SRTF
9,19,9,12,6,5,6,20,0,2,RR
8,15,7,7,8,5,9,10,1,15,SRTF
0,9,9,10,4,13,6,8,6,4,SJF
2,16,6,18,5,8,4,11,1,19,SRTF
0,15,2,16,3,11,8,2,2,15,SRTF
0,5,6,19,6,9,2,5,2,4,SJF
9,11,10,12,5,14,6,14,9,17,FCFS
8,6,8,9,1,19,8,14,0,2,SRTF
1,13,10,3,5,8,4,7,0,20,SRTF
10,14,3,7,4,9,6,16,7,12,SJF
2,10,7,8,1,1,4,17,3,9,SJF
9,11,9,16,5,12,7,17,4,3,SJF
7,20,1,19,4,10,3,14,2,6,SRTF
0,7,0,7,4,20,9,19,1,12,SJF
9,6,0,3,0,11,1,6,8,1,SJF
3,4,0,11,7,6,10,7,0,7,SJF
10,19,8,1,10,2,1,12,1,4,SRTF
4,19,5,14,1,10,5,5,2,4,SRTF
0,19,8,1,2,5,3,7,2,2,SRTF
0,11,7,15,1,10,9,9,6,10,SJF
3,17,7,15,3,20,10,17,4,9,SRTF
5,5,8,10,1,2,10,20,9,13,SJF
10,6,10,6,4,2,6,12,0,7,SRTF
6,8,7,1,3,12,8,1,10,8,SRTF
4,20,8,1,8,8,1,19,6,1,SRTF
3,3,5,2,6,17,0,18,9,15,SRTF
0,13,9,3,10,13,7,18,10,1,SRTF
9,14,7,8,2,14,5,17,5,3,SRTF
10,2,2,18,10,15,6,18,9,9,SRTF
5,14,5,4,6,11,1,16,10,2,SRTF
6,16,3,20,4,5,10,17,9,7,SRTF
4,19,1,20,4,9,6,2,5,13,SRTF
9,17,1,19,3,1,8,2,2,1,SRTF
6,10,10,13,2,8,10,20,8,11,SJF
8,16,5,6,0,9,1,1,4,17,SRTF
0,6,9,6,9,6,2,13,3,7,SJF
0,8,10,9,0,6,10,15,4,15,SJF
8,20,10,17,10,17,1,19,8,9,SRTF
3,3,4,11,3,4,8,12,1,16,FCFS
10,2,9,17,10,13,4,4,9,3,SJF
1,2,1,9,9,19,5,14,5,1,SRTF
6,10,1,14,9,20,7,5,5,20,SRTF
8,10,8,6,3,19,7,18,8,11,FCFS
6,19,10,7,4,8,2,20,1,1,SRTF
6,2,8,9,8,8,9,8,1,18,FCFS
6,2,1,1,6,10,1,14,2,5,SJF
5,14,2,17,0,10,1,9,5,14,SJF
0,3,4,9,5,6,2,12,4,4,SRTF
9,5,10,19,9,9,7,7,2,3,SJF
1,6,9,12,0,1,5,8,2,6,SJF
3,8,2,6,5,5,1,3,0,6,SRTF
0,7,2,3,6,5,6,12,10,8,SRTF
0,12,3,6,8,20,1,6,4,3,SRTF
1,9,5,9,7,6,7,2,10,20,SRTF
4,1,2,14,6,1,6,2,4,14,SRTF
8,13,1,5,3,7,8,5,5,11,SJF
4,10,4,1,2,10,8,13,6,18,SRTF
7,13,8,12,2,11,1,8,5,1,SRTF
9,14,8,2,2,4,2,15,9,15,SRTF
4,16,9,3,7,2,8,17,2,16,SRTF
2,7,1,15,6,16,3,7,5,6,SRTF
3,18,3,7,0,8,0,15,2,10,SJF
5,1,3,8,3,20,9,16,2,20,FCFS
6,12,4,8,1,3,6,11,4,10,SJF
5,1,10,4,2,20,6,9,9,14,SRTF
2,15,2,15,0,19,8,11,5,8,SRTF
10,20,5,20,2,11,8,9,9,10,SJF
5,7,10,4,3,10,6,18,8,17,FCFS
6,15,1,6,8,3,2,16,5,20,SRTF
8,6,8,15,1,12,2,1,8,5,SRTF
1,4,8,16,9,12,7,12,6,9,SJF
0,18,8,13,8,11,6,7,10,14,SRTF
2,5,9,3,6,6,8,12,6,17,FCFS
0,9,2,7,1,9,4,9,9,12,SJF
3,5,9,16,0,15,4,12,1,13,SRTF
9,14,4,14,7,2,9,2,0,6,SRTF
9,18,8,14,1,4,10,13,9,12,SRTF
10,3,5,11,5,7,1,3,6,1,RR
9,5,10,14,0,18,4,6,9,1,SRTF
1,5,3,9,4,15,5,11,0,2,SJF
7,15,9,7,4,20,6,18,2,4,SRTF
10,9,4,9,6,15,9,13,1,2,SJF
3,12,9,15,0,1,5,10,5,11,SJF
9,11,0,19,0,6,7,12,0,6,SJF
8,19,0,3,3,17,8,3,9,9,SRTF
1,10,2,14,4,10,4,2,3,12,SRTF
2,12,7,16,3,7,10,12,7,11,SRTF
9,12,3,13,10,2,10,19,9,13,SRTF
0,19,10,6,5,19,8,18,5,13,SRTF
2,10,2,14,1,5,1,20,9,16,SJF
10,17,10,18,10,2,6,1,3,14,SRTF
3,4,2,15,7,3,4,14,4,2,SRTF
2,1,4,16,7,20,0,7,2,14,SRTF
1,11,9,19,9,11,3,14,4,2,SRTF
4,1,4,7,0,19,4,6,0,5,SJF
5,13,6,10,9,5,7,17,10,13,FCFS
9,11,5,16,9,5,7,3,2,18,SRTF
10,13,4,5,8,14,4,18,3,7,SRTF
8,5,0,14,7,20,0,1,10,19,SRTF
8,16,10,3,10,8,7,4,2,4,SJF
5,20,6,8,1,20,9,19,8,1,SRTF
2,16,5,14,0,8,0,11,9,18,SJF
8,4,2,10,8,4,0,9,9,19,SJF
0,19,7,5,0,6,2,11,2,15,SRTF
10,19,1,14,6,10,1,11,9,7,SJF
9,6,10,10,6,14,3,7,1,19,SRTF
2,18,3,20,9,3,1,17,2,17,SRTF
1,9,10,4,7,1,9,20,6,8,SRTF
7,7,1,20,9,8,5,8,0,9,SJF
8,3,6,16,4,14,3,11,8,11,SRTF
8,19,5,14,9,2,6,1,10,9,SRTF
3,15,2,16,1,18,0,3,7,15,SJF
1,3,0,9,10,9,9,5,3,7,SRTF
6,14,2,9,10,5,2,4,2,11,SJF
7,19,1,9,3,16,6,17,2,6,SRTF
4,13,8,9,1,16,4,1,6,1,SRTF
8,19,9,2,3,5,8,1,6,8,SJF
5,18,0,10,3,1,0,5,4,2,SRTF
8,6,9,9,4,16,2,5,1,14,SRTF
1,7,0,15,4,6,4,20,4,16,SRTF
5,15,1,8,5,19,8,17,8,19,SJF
9,7,9,1,10,1,1,20,4,14,FCFS
10,3,6,3,0,12,4,16,4,18,SRTF
2,7,10,15,1,19,7,17,7,4,SRTF
7,12,2,8,10,5,5,16,3,14,SJF
7,6,8,12,1,5,8,9,2,9,SRTF
8,2,4,16,7,3,1,9,10,18,SJF
8,1,8,17,0,8,3,18,2,12,SJF
3,20,6,1,1,5,6,19,7,8,SJF
8,20,7,13,5,11,6,1,5,19,SRTF
10,7,7,14,2,8,0,12,7,13,SRTF
6,8,9,11,0,6,0,9,5,9,SJF
1,7,2,8,7,14,2,2,3,9,SRTF
10,12,6,13,8,12,2,19,4,12,SRTF
8,6,8,4,0,8,9,8,5,8,SJF
2,14,1,10,3,2,3,11,2,10,SRTF
5,7,0,15,2,15,10,4,7,2,SRTF
4,10,2,10,7,17,2,16,0,10,SJF
0,2,5,8,0,8,6,3,3,15,SRTF
2,15,0,16,4,3,1,11,4,5,SRTF
6,9,8,11,4,18,5,16,1,18,FCFS
8,5,5,4,6,8,4,1,3,7,SRTF
10,12,8,10,7,9,6,9,1,10,SJF
8,16,2,18,4,1,0,1,1,3,SJF
9,14,8,8,6,1,3,10,6,17,SRTF
6,4,0,7,10,7,3,10,2,12,SJF
